---,data\processed\anova_results.csv,---
test,f_statistic,p_value,eta_squared,alpha,significant
one_way_anova,4.763660698744199,0.030001813543295945,0.4425688278431127,0.05,True
---,data\processed\assumption_checks.csv,---
test,group,statistic,p_value,passes_alpha_0_05
shapiro_all,all_values,0.9564986531717928,0.631826501433014,True
shapiro_group,A,0.9491292702761656,0.7309662489339888,True
shapiro_group,B,0.9101268519316914,0.4683530732273024,True
shapiro_group,C,0.8468922891144015,0.18489355275571223,True
levene,all_groups,0.9261353044998359,0.4226313158298389,True
---,data\processed\augmented_spoilage_monte_carlo.csv,---
29.44007902328409,7.155738149193286,74.0803967559119,monte_carlo
1.438497002260144,5.8,60.37950134277344,monte_carlo
0.0,5.8,66.48791689839855,monte_carlo
26.473517585471882,7.131316796191422,76.90406993972094,monte_carlo
7.316621957701162,6.153849690507842,65.92450533572774,monte_carlo
29.75274383035466,7.129240848750101,73.21804391547002,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
21.937259126751066,6.9443415122070205,85.11576843261719,monte_carlo
24.965930328966884,7.016797616015164,76.33389948946476,monte_carlo
21.03669946243203,6.66793196428246,63.083131641788064,monte_carlo
14.82372053065136,6.6048365509736175,75.91091364725807,monte_carlo
21.96455263228148,6.713331676498251,72.06329393718981,monte_carlo
17.36630062467644,6.522641641482757,61.85669275543704,monte_carlo
27.96809091928953,7.21541463976569,82.0336832295351,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
30.224780047820538,7.131165932435394,68.75971697332243,monte_carlo
17.846483027507045,6.630830170577964,69.87961522039882,monte_carlo
8.98611384635456,6.242753436995132,68.53936919392436,monte_carlo
32.62748300483337,7.246393461050442,75.7451700857394,monte_carlo
13.622451456442821,6.373410893870612,68.33078000219562,monte_carlo
0.2217119171980393,5.8,60.37950134277344,monte_carlo
3.382632134675813,5.8,60.37950134277344,monte_carlo
9.940684762479282,6.35549054531192,74.87187883835107,monte_carlo
0.4827641196467649,5.8,60.37950134277344,monte_carlo
25.29717961029827,6.920653736811319,62.236706115506976,monte_carlo
29.237282733683855,7.143348469185165,70.45087837023033,monte_carlo
15.564998282390059,6.4723736025418726,69.65548754661205,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
36.0,7.5,82.01058292379028,monte_carlo
28.661811352409316,7.223608391880454,81.72387433843899,monte_carlo
0.4042022781376513,5.806843110922591,70.81396036820716,monte_carlo
21.09737989167764,6.729790783655924,73.70629159807838,monte_carlo
13.316091049147634,6.273250214868108,60.37950134277344,monte_carlo
24.080596156274822,6.913010260760245,74.4291870110569,monte_carlo
10.456869687585895,6.294813188136746,74.06763924753493,monte_carlo
20.836266805192523,6.460255291383047,60.37950134277344,monte_carlo
25.863238328716562,7.09738443363725,75.81640112308828,monte_carlo
24.408835330223553,6.839226535400999,70.49440612944555,monte_carlo
23.175133063539377,7.024250347836017,77.24268255498416,monte_carlo
14.79531080352196,6.545353949151606,76.09912105048346,monte_carlo
26.75115731354211,7.143479537928572,74.7985801889579,monte_carlo
36.0,7.5,65.11268157155676,monte_carlo
35.44376619248985,7.196360956431475,64.52074521500575,monte_carlo
29.629238512168463,7.199454379670007,78.33782472248141,monte_carlo
0.0,5.8,63.57306558897094,monte_carlo
7.539540553350271,6.059156576093898,61.04297718225802,monte_carlo
13.476193531612166,6.486414677565218,77.80572505976173,monte_carlo
20.064474880772682,6.717731070531464,68.92875833167045,monte_carlo
13.161466459333933,6.273198725769525,60.37950134277344,monte_carlo
11.732405043709056,6.279975025658543,66.06760537889198,monte_carlo
26.056488626437734,6.990888562484761,71.32334317094619,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
22.20819810805044,6.834222895620574,80.23366659946281,monte_carlo
14.156324756173817,6.462558778040539,64.05141540036863,monte_carlo
5.707455350327216,6.0034200902752755,60.37950134277344,monte_carlo
22.746165602936262,6.819327787803207,70.04721950982547,monte_carlo
19.3624527845,6.691119553352645,71.12416849863375,monte_carlo
18.576774053176283,6.656126176593483,60.37950134277344,monte_carlo
19.524119362691323,6.6498692170672244,69.07743682639973,monte_carlo
15.307455276036894,6.577715876881025,81.63535273518823,monte_carlo
0.0,5.8,66.89159501638764,monte_carlo
19.94747999703746,6.759600128686364,71.10065049432671,monte_carlo
24.193394507739004,6.788145554440899,62.90307064851089,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
19.9372963841439,6.730992860671861,70.12331408347941,monte_carlo
0.0,5.8,69.44823430906516,monte_carlo
21.9883325794693,6.677206121584317,62.76473654699408,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
13.254376258637585,6.474852881768403,76.15140351602028,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
28.865033392665886,7.212751679655881,74.90354048804569,monte_carlo
25.41075094144591,6.892873073321296,71.02939023928006,monte_carlo
1.319584128901063,5.910235308760859,78.61162268515022,monte_carlo
16.36357800784523,6.403079318724597,65.67094191461196,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
36.0,7.5,69.7969220043762,monte_carlo
3.5916450522073244,5.87129980497622,66.6862374965659,monte_carlo
3.2562161696665903,5.825209039412864,60.406936844881855,monte_carlo
9.951923193181585,6.265366228970408,72.13185300485966,monte_carlo
19.096996359018064,6.576046793549879,67.28805777941874,monte_carlo
28.952948253520756,7.08747035366809,76.14554239146518,monte_carlo
22.848844096063107,6.897020238173809,78.35345695421063,monte_carlo
5.4032702610346455,5.892940992666462,63.1772038276569,monte_carlo
7.787063338181458,5.992816322083925,60.37950134277344,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
0.0,5.8,61.165942277253286,monte_carlo
0.0,5.8,69.9703683566315,monte_carlo
33.73792086670997,7.433864937035164,83.65653910122926,monte_carlo
10.240277488773462,6.26196377143997,63.61670986936588,monte_carlo
36.0,7.5,83.0458497626262,monte_carlo
12.363208399658916,6.256672268629098,61.455657907531496,monte_carlo
7.1291672580690175,6.006089282888955,62.396825314105854,monte_carlo
24.32589427855494,6.92455341480973,74.21717933164607,monte_carlo
4.461547499602657,5.917571813974846,65.78028075057826,monte_carlo
18.99036493270451,6.616635920960756,71.04171379486229,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
20.196125635470764,6.640747613741713,69.25562211003978,monte_carlo
0.0,5.8,60.58061005212215,monte_carlo
12.27488844486185,6.404490067791695,73.11187359957442,monte_carlo
31.92756038486182,7.39095892628088,83.45434728753891,monte_carlo
11.143159497233189,6.199204950943853,60.37950134277344,monte_carlo
7.868317518980609,6.140362220706388,72.42262808096724,monte_carlo
12.048618813785492,6.386731991518646,80.54771069053662,monte_carlo
21.98299059362038,6.898514785301474,75.7239502085989,monte_carlo
25.54995168181667,6.961818147559105,70.22006091301297,monte_carlo
12.971600671027572,6.250663133064396,64.34761443006147,monte_carlo
15.799050186767232,6.543157427289614,79.75668386798579,monte_carlo
23.587846514250597,6.781649295836236,64.00601226618693,monte_carlo
18.723959634655643,6.509866227139808,67.36151908633727,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
0.0,5.8,66.88255711094692,monte_carlo
17.28465544763187,6.585501222885194,66.8992769278399,monte_carlo
29.67201100755694,7.404212446124768,85.11576843261719,monte_carlo
20.88407068423817,6.667461593422171,73.33547265788633,monte_carlo
0.0,5.8,67.39710477096469,monte_carlo
20.25705097455536,6.726879712120776,72.95192458635812,monte_carlo
7.165682515928534,6.022020588558462,66.73582967834497,monte_carlo
30.40812267146626,7.092931762459646,75.88365864920904,monte_carlo
17.577802878658996,6.469056408119008,60.37950134277344,monte_carlo
8.51098803981086,6.133929696676985,65.27122893142867,monte_carlo
27.132609795108294,7.076488774001895,71.00405248862457,monte_carlo
10.940135633411725,6.144289157106699,60.37950134277344,monte_carlo
20.994155252995014,6.735467652812014,67.71376140354388,monte_carlo
0.0,5.8,73.74374103397581,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
2.5193011214439576,5.949391009902585,67.27357186334355,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
8.810905961874262,6.153008496369967,69.2443820976912,monte_carlo
34.75009129538428,7.466186666847645,80.39337089910792,monte_carlo
19.505994423346294,6.600952268027105,64.3990390099648,monte_carlo
5.477511026885729,5.9710726207188785,68.53421270342295,monte_carlo
0.0,5.8,64.10824639142704,monte_carlo
0.0,5.8,61.2683042532182,monte_carlo
26.028034775343947,6.893220303009768,62.65475977603352,monte_carlo
17.536570484750037,6.480996841146214,60.37950134277344,monte_carlo
26.481240900846483,7.040193070088,77.35328526243757,monte_carlo
36.0,7.5,74.76819096883496,monte_carlo
0.0,5.8,75.79427105910966,monte_carlo
34.71217687965742,7.495631900563788,84.39421630986395,monte_carlo
17.48132942113865,6.602096056109577,71.31032694026062,monte_carlo
10.352805752011827,6.251627558923061,73.43793963840892,monte_carlo
8.833814589766003,6.079487049298553,62.07604329788755,monte_carlo
18.49605246896578,6.4803837278713985,60.37950134277344,monte_carlo
17.558557515038586,6.688770088735559,75.15165392825124,monte_carlo
28.953022666855908,7.22533386406005,81.95214242381718,monte_carlo
11.944334167612727,6.33098224724285,66.19081914107343,monte_carlo
6.925380072150668,5.994171647839104,60.37950134277344,monte_carlo
25.90261344199185,6.950986315151108,69.48227935869657,monte_carlo
34.03143767504311,7.404309774773635,78.28593937183554,monte_carlo
27.90915241331387,7.165218388502208,73.22560557505084,monte_carlo
2.9904869399244145,5.8,60.37950134277344,monte_carlo
4.042545694166892,6.133446772736648,80.89394577445864,monte_carlo
16.419878631188354,6.5631408750568685,76.9952036303774,monte_carlo
0.0,5.8,63.00682414624367,monte_carlo
17.963459582473178,6.544284953937844,60.37950134277344,monte_carlo
18.43469143883037,6.575099664879117,60.37950134277344,monte_carlo
30.836887627564682,7.309885183974752,79.37105138584678,monte_carlo
6.500936717968685,6.0941681699198975,61.98553219365797,monte_carlo
7.743629993545014,6.057876536856264,68.83964215312233,monte_carlo
21.95689484326308,6.820363984525515,76.49032435189062,monte_carlo
7.7587311185254215,6.137898583215487,61.05360390547981,monte_carlo
6.057977973668155,6.060783536988495,71.45819136113404,monte_carlo
35.295999192665825,7.4862977827097685,75.01822043954553,monte_carlo
34.34021950955902,7.363171033849644,72.50001650350274,monte_carlo
28.17410117977661,7.0321581743629675,63.77185395036213,monte_carlo
16.417303550498445,6.533711735883892,66.80168449899801,monte_carlo
8.432179076909502,6.177849504476078,68.85458099199238,monte_carlo
0.0,5.8,66.23287456186281,monte_carlo
3.5133502448540437,5.8,60.37950134277344,monte_carlo
36.0,7.5,82.87134171238222,monte_carlo
14.985233684298928,6.5006175001093505,76.58201205482382,monte_carlo
4.821046195573842,6.007878148581524,74.32832811125311,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
19.667740941106096,6.730901088873178,65.81677604496926,monte_carlo
12.738689186677119,6.266906540027864,69.94804411941128,monte_carlo
23.296632423380004,6.803909719266152,60.37950134277344,monte_carlo
9.579218602185861,6.19680346098296,62.95360680651774,monte_carlo
17.476612799721675,6.502028294914989,60.37950134277344,monte_carlo
36.0,7.5,79.53627292526855,monte_carlo
20.057897855655973,6.800902149693438,71.31107180283259,monte_carlo
36.0,7.5,76.02680590468367,monte_carlo
36.0,7.5,80.25167636454889,monte_carlo
20.96215624575136,6.804877969160188,81.15637527616197,monte_carlo
18.89441386569073,6.448254714541298,60.37950134277344,monte_carlo
10.607913882064866,6.1965159767742914,67.17013951513506,monte_carlo
11.957590425461602,6.230027238333345,60.37950134277344,monte_carlo
20.019180239609682,6.6975093227666775,74.31117555640986,monte_carlo
0.0,5.8,61.84821050248713,monte_carlo
11.294223981776927,6.2300094677807465,68.1169683233838,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
21.9392082362827,6.731228977372238,63.18353589187898,monte_carlo
28.811079529712746,7.097908368307598,75.55669325760081,monte_carlo
25.505989369148026,7.019427201413285,80.37079437651178,monte_carlo
20.772200542919457,6.69444852327683,66.13018319198449,monte_carlo
3.9941486253468543,5.969303990019955,70.4185813735077,monte_carlo
14.927885381870327,6.617617543776999,77.33357405866639,monte_carlo
6.286363540344311,6.087699290921668,66.38067188318111,monte_carlo
20.658901306257093,6.771980524814174,62.421882552204366,monte_carlo
32.02833036898034,7.303285691433057,83.76827625140878,monte_carlo
14.786988248711458,6.441566351597182,62.1877385242573,monte_carlo
31.47130487116798,7.247196357435454,73.06849925097569,monte_carlo
8.514913863216613,6.120303103878368,66.26776728363093,monte_carlo
16.391281926884776,6.419971691864147,62.91975504767985,monte_carlo
29.525248448734366,7.2986089957259175,85.11576843261719,monte_carlo
0.0,5.8,67.22855555740333,monte_carlo
17.606372517148262,6.418253943874067,62.371209024777485,monte_carlo
8.357321458328002,6.18732866791052,67.58765700813808,monte_carlo
14.937263563910387,6.521531597835834,70.3707627920731,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
30.216788836481655,7.123077284932988,69.3373658970194,monte_carlo
14.253103324116415,6.28578776108223,60.37950134277344,monte_carlo
8.630109178903863,6.061845089459443,60.37950134277344,monte_carlo
36.0,7.5,79.50911121968812,monte_carlo
36.0,7.362034228990273,66.62658453997734,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
16.46636484840197,6.565920509715734,67.32941581227433,monte_carlo
11.181699843545651,6.319833812074734,65.7345466335934,monte_carlo
16.405053092772732,6.432195577737242,69.4437796049982,monte_carlo
4.773171576520108,5.91764836677121,62.858575806754565,monte_carlo
14.819423103241178,6.511966571933925,69.57875482551786,monte_carlo
15.615591266433265,6.601267676506551,74.1109358652423,monte_carlo
10.75468772316764,6.299101854442229,63.00356731631806,monte_carlo
20.59567889396128,6.603516337527149,63.393237903201964,monte_carlo
3.1968645982282506,5.893130006362843,61.851929803162776,monte_carlo
30.704776719570333,7.199195168012387,73.46439250150166,monte_carlo
3.1531401756145385,5.8,60.37950134277344,monte_carlo
30.694250313358836,7.256260955033874,78.5039731524255,monte_carlo
16.776806916918883,6.5688354271242035,73.41970772670204,monte_carlo
20.4254206185299,6.754223765663538,75.6495843505314,monte_carlo
21.810909938133946,6.761853425835143,69.72229330470918,monte_carlo
28.88120856456264,7.112483402301679,78.81690824508503,monte_carlo
24.152414349828774,7.166979536924396,85.11576843261719,monte_carlo
15.727725635402761,6.490090222627561,68.26094171961319,monte_carlo
0.0,5.8,77.05667877399726,monte_carlo
0.0,5.8,65.49289101590723,monte_carlo
22.74406500092027,6.9247520014393285,78.84873590459651,monte_carlo
3.644723851667379,5.8,60.37950134277344,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
17.57713646579472,6.551006034585073,68.43644694883771,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
2.686861792503464,5.878334355328935,64.63931364518662,monte_carlo
4.652148803674288,5.908506062876165,62.64795618411074,monte_carlo
16.855193776247603,6.496126691809475,66.50845794853993,monte_carlo
36.0,7.5,76.96063418211469,monte_carlo
33.9868998089978,7.41067877580765,78.19076623748317,monte_carlo
27.27526385415593,7.079778541779671,68.03076269246263,monte_carlo
19.334906389341405,6.7145758912961515,74.76903047436878,monte_carlo
9.404208562220823,6.20263448673363,72.9524336595363,monte_carlo
9.410351006413396,6.408966974871836,79.67702317602294,monte_carlo
15.478505841966635,6.49536333677124,70.04921270415302,monte_carlo
17.045163368442246,6.486565245946715,67.44821512276454,monte_carlo
26.40401739568619,7.17081547315723,82.81378696178301,monte_carlo
16.171041623444314,6.439158753467298,60.37950134277344,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
21.774464484922376,6.820580519602514,74.6635225257088,monte_carlo
23.136923327710296,6.819169338675048,64.27427586327963,monte_carlo
28.32296530729814,7.169023085974776,71.23841770332626,monte_carlo
11.405476566770862,6.267498499446216,65.52660331337157,monte_carlo
0.0,5.8,62.264166369943176,monte_carlo
14.930342455852461,6.536655479765421,77.79828113585873,monte_carlo
27.25485594939761,7.10469514516481,80.04980245759913,monte_carlo
7.1003748138316265,6.043651840964541,68.85315794294802,monte_carlo
5.819344138254975,5.850492962270088,60.37950134277344,monte_carlo
0.0,5.8,71.31219517221373,monte_carlo
27.283376303167746,7.092458242112636,73.44469317286368,monte_carlo
23.853876350836124,6.767317697690355,60.37950134277344,monte_carlo
10.077536786613518,6.213335187493167,67.39859765062772,monte_carlo
17.299377276198204,6.47154796225766,65.8836524977764,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
30.22818137126943,7.177657302124305,76.50977902470106,monte_carlo
5.743158100326294,5.9185358267263775,61.828143494350435,monte_carlo
13.493846786028453,6.269130063067167,60.37950134277344,monte_carlo
21.501002407918282,6.907290225594569,68.87024536448547,monte_carlo
0.0052927039804391285,6.050377024849904,85.11576843261719,monte_carlo
11.769048434901265,6.311361729189429,62.86136528648148,monte_carlo
29.163025826114065,7.090471526805752,64.88584167032924,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
17.26972780494676,6.638455063891669,69.54874290571404,monte_carlo
16.95243359380357,6.554691054505879,74.7570289430673,monte_carlo
14.698145564944998,6.460569346649984,70.12379730309202,monte_carlo
15.07556753284116,6.459952461756923,63.47780582629005,monte_carlo
32.49917652845044,7.275308613426728,68.59683514039409,monte_carlo
35.20454468449353,7.415291635283929,74.99006780835735,monte_carlo
35.983315836131325,7.456314798314819,77.0135472213907,monte_carlo
13.215880712416345,6.385869330910069,62.420596671375094,monte_carlo
10.90310017325606,6.289614234061588,68.35198643844399,monte_carlo
9.568023282903997,5.970827916123215,60.37950134277344,monte_carlo
0.0,5.8,60.90788536169867,monte_carlo
6.713253609303081,6.013950638344641,63.00753388347318,monte_carlo
5.441761080201092,6.007997415465655,63.73559893859443,monte_carlo
23.16069455747419,6.8155210420808015,67.44347614216477,monte_carlo
13.765409138559303,6.356921830296372,62.408715160152056,monte_carlo
7.631917767823028,6.11297518730771,61.51545092818627,monte_carlo
0.0,5.8,62.4588932610958,monte_carlo
26.03672904255161,7.0810141982107435,81.47972115348647,monte_carlo
18.41949837780401,6.614951626724201,72.41943047844177,monte_carlo
12.687768134236538,6.287423641092154,64.55313347794032,monte_carlo
1.7863347478855687,5.955357775359079,77.45505213364638,monte_carlo
36.0,7.5,82.3278944237055,monte_carlo
6.467675605463693,5.918838544639272,60.37950134277344,monte_carlo
23.785831520936274,6.886005857286367,68.8912009116782,monte_carlo
19.034883655929946,6.609943094268141,62.67630069741993,monte_carlo
7.923941512607017,6.090996070403492,60.37950134277344,monte_carlo
5.872610965675708,5.930177703793802,60.37950134277344,monte_carlo
22.96991603536847,6.944667824080977,78.69621584418918,monte_carlo
6.241885933975258,6.053674667130995,70.953165999186,monte_carlo
31.015276040723634,7.269643331751077,77.7923043435071,monte_carlo
0.0,5.8,61.36454221960687,monte_carlo
15.371688545110388,6.431561841787133,65.19011550578524,monte_carlo
9.931771538799824,6.127899473765014,66.72646823005232,monte_carlo
25.21353339592772,6.9165256447799,64.69629000368776,monte_carlo
13.478548391185614,6.427789439667104,75.50386838254298,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
29.332705964052238,7.275541032376315,77.1327524094755,monte_carlo
28.194907186093033,7.031573124509974,73.08763902899275,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
12.46802802531724,6.309677458936798,67.99364966032527,monte_carlo
15.557130972618067,6.490809133969911,67.57060698742862,monte_carlo
28.8852912463076,7.232410541895711,85.11576843261719,monte_carlo
17.660312514672366,6.627725804390249,74.005802987942,monte_carlo
6.538515678583215,6.041962333191387,62.46968890757433,monte_carlo
5.39030697811878,5.820024313793445,60.37950134277344,monte_carlo
7.541363031214711,5.920582362816332,60.37950134277344,monte_carlo
10.098380308481833,6.129668390340477,61.095420214696546,monte_carlo
31.962527847333803,7.327471970793754,71.39603163413454,monte_carlo
30.00020991438318,7.068411237223374,65.81814745089447,monte_carlo
0.0,5.8,60.78552898091459,monte_carlo
19.34078227001757,6.657470193511177,69.55082465366965,monte_carlo
0.6164458644707729,5.8,63.585476481946486,monte_carlo
29.83006446419938,7.1667989708602,72.21797611286655,monte_carlo
24.721425546556464,6.968706607125698,74.84514875857572,monte_carlo
24.824599647063927,6.820934441196566,60.37950134277344,monte_carlo
12.649153300090832,6.532380788114267,82.8792308802856,monte_carlo
17.217191567882047,6.539958190309407,74.46261740269622,monte_carlo
22.021585295273287,6.706339060370634,61.89126461926605,monte_carlo
15.259314937363579,6.468866491684166,68.93346799767203,monte_carlo
0.0,5.8,71.69849852566581,monte_carlo
22.88726133639886,6.811489113335578,72.0123193759642,monte_carlo
8.867764882962602,6.113881679034983,67.94016382080348,monte_carlo
3.5905937566229245,5.807583050146824,60.94691479404463,monte_carlo
10.848984790205424,6.2441489935742185,70.29133237512855,monte_carlo
14.614468809406741,6.352545302376052,67.92061004804599,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
19.792216557112987,6.789856025792164,72.49143504169693,monte_carlo
25.778628908406574,6.930029583208762,80.12957745363023,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
24.632735680889283,7.084416122999601,85.11576843261719,monte_carlo
28.304207884892044,7.21316520280636,75.51378113508834,monte_carlo
26.052773367439613,6.978827748250999,72.59707592275382,monte_carlo
6.701888717028513,6.082096908833726,73.95922393305719,monte_carlo
28.015750129050545,7.062146975412097,69.91129365452922,monte_carlo
32.36831291684467,7.33304729752723,79.32992089117634,monte_carlo
7.851889955555686,6.017572286348571,65.57613397097282,monte_carlo
2.526724915865051,5.8,63.75786040025564,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
32.212498438700585,7.266515227089413,65.56188305069725,monte_carlo
31.16988000314069,7.282067127732297,80.01482238603742,monte_carlo
15.296607262939643,6.547853342744817,73.22277012320174,monte_carlo
22.284932200731692,6.763722460640482,78.50151652499764,monte_carlo
14.966203073771688,6.407679452811859,61.370216119946,monte_carlo
16.15148371745628,6.6994437190231295,74.1360631174298,monte_carlo
27.80789505721345,7.3497632068910805,85.11576843261719,monte_carlo
35.11107014713852,7.3719810002096775,68.24559198598206,monte_carlo
1.0055125862442669,5.8,60.37950134277344,monte_carlo
28.952253889729114,7.0788734053328985,71.21304346702053,monte_carlo
24.9769410807131,6.883470337206606,68.9285585505206,monte_carlo
19.481765222175373,6.821429139926433,78.93271167866581,monte_carlo
15.909598727078977,6.512765846212332,66.10299307220004,monte_carlo
17.413119039410308,6.496940392738576,65.01273589388431,monte_carlo
0.3609362010134376,5.8,60.37950134277344,monte_carlo
0.0,5.8,61.10351560135096,monte_carlo
13.877763830320953,6.5177791429018335,70.69254909016061,monte_carlo
13.389685316971763,6.432503182584512,79.16331894930072,monte_carlo
0.0,5.8,63.77637162968491,monte_carlo
23.21416500461958,6.871192828012014,77.06535558323966,monte_carlo
21.809492440607894,6.690725534456688,60.37950134277344,monte_carlo
3.713630974681708,5.828969904269019,61.667943530035,monte_carlo
21.479890329607382,6.787191976549236,71.7869581660334,monte_carlo
28.558253098316634,7.052816065719377,69.96356272714044,monte_carlo
13.23257548892979,6.170195858287929,60.37950134277344,monte_carlo
21.86282774137484,6.8019448238533045,68.76910737382077,monte_carlo
13.873813723514479,6.351804308661218,72.1140701848895,monte_carlo
10.754726457338595,6.187979637314932,67.63267220173289,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
16.00188559160773,6.551084384054844,66.73207627561207,monte_carlo
22.427566406721844,6.634027155999893,60.37950134277344,monte_carlo
12.517638699313586,6.376836328047274,70.20694998361112,monte_carlo
36.0,7.5,80.6622524806037,monte_carlo
33.81720771775281,7.5,82.68904461767613,monte_carlo
28.317159665758453,7.228963815193395,74.46923501900818,monte_carlo
10.570409214746544,6.1824608100717695,60.37950134277344,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
36.0,7.5,85.11576843261719,monte_carlo
3.800943388263068,5.91108347505292,67.5843531001395,monte_carlo
14.498539012947012,6.298755151157801,60.37950134277344,monte_carlo
6.720707283576692,6.077629420849486,75.21937504091076,monte_carlo
23.86188847450101,6.94073741069259,76.87927030828538,monte_carlo
36.0,7.464647140489218,77.22324679916849,monte_carlo
7.4464566106519445,6.19094079019037,76.37729001544308,monte_carlo
0.9029695100394353,5.930844133356441,75.26005853932354,monte_carlo
5.787865932414853,5.941337669090464,61.406584062887596,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
0.0,5.8,60.37950134277344,monte_carlo
11.954523153535689,6.290285729884968,63.24781524058537,monte_carlo
36.0,7.328428022512657,61.247335948876696,monte_carlo
28.026511848257798,7.04691129288971,67.76521226753984,monte_carlo
20.90309151856995,6.774374963516956,66.84508195431418,monte_carlo
17.415610990947144,6.4057133009426055,60.37950134277344,monte_carlo
19.18503683510195,6.72029833342844,74.10224178222398,monte_carlo
